transaction_id,merchant_id,category,region,channel,merchant_segment,transaction_date,amount,status
36505,2308,Grocery,North,In-Store,Medium,2025-11-26,1999.94,Approved
36506,1226,Restaurant,North,In-Store,Small,2025-10-30,218.22,Approved
36507,2530,Travel,North,In-Store,Medium,2026-06-09,15342.68,Declined
36508,2524,Restaurant,East,In-Store,Small,2026-02-23,991.08,Approved
36509,2235,Grocery,South,In-Store,Small,2025-10-17,1298.27,Approved
36510,1355,Retail,North,In-Store,Large,2025-12-22,728.09,Approved
36511,1700,Grocery,South,In-Store,Medium,2026-02-04,1192.92,Approved
36512,1486,Electronics,East,In-Store,Small,2025-10-27,3144.1,Approved
36513,2344,Retail,North,Online,Large,2025-07-24,6677.63,Approved
36514,2686,Restaurant,East,Online,Medium,2026-01-31,1002.56,Approved
36515,1222,Electronics,West,In-Store,Medium,2025-10-09,2803.78,Approved
36516,2663,Retail,East,Online,Medium,2026-01-30,1932.68,Approved
36517,2783,Grocery,South,In-Store,Small,2026-02-18,500.03,Approved
36518,2586,Retail,South,Online,Medium,2026-04-19,757.26,Approved
36519,2214,Retail,South,Online,Small,2025-07-09,3422.61,Declined
36520,1994,Grocery,West,In-Store,Medium,2026-06-09,1005.82,Approved
36521,1499,Restaurant,North,In-Store,Small,2026-05-05,312.78,Approved
36522,2518,Electronics,South,In-Store,Small,2026-01-15,2192.49,Approved
36523,2260,Retail,West,In-Store,Medium,2026-04-18,833.63,Approved
36524,2045,Restaurant,West,Online,Small,2025-11-26,666.7,Approved
36525,2645,Retail,North,Online,Medium,2026-02-03,727.5,Approved
36526,2350,ELECTRONICS,South,Online,Small,2026-04-13,1310.37,Approved
36527,2568,Electronics,North,In-Store,Small,2025-08-14,1948.84,Declined
36528,2150,Travel,East,In-Store,Medium,2026-02-19,8248.37,Approved
36529,1364,Retail,North,In-Store,Medium,2025-09-19,508.38,Approved
36530,2891,Travel,South,In-Store,Medium,2026-06-05,8902.38,Approved
36531,2067,Electronics,West,In-Store,Small,2026-02-16,16281.23,Approved
36532,1518,Retail,North,In-Store,Small,2026-06-17,1374.21,Approved
36533,2151,Retail,South,In-Store,Large,2025-12-23,1318.94,Approved
36534,2626,Travel,West,In-Store,Small,2025-08-26,35039.63,Approved
36535,2153,Electronics,East,In-Store,Small,2025-11-22,20307.4,Approved
36536,1528,Travel,West,In-Store,Small,2025-08-23,13252.55,Approved
36537,2344,Restaurant,West,In-Store,Small,2025-07-26,742.99,Approved
36538,1185,Restaurant,West,Online,Small,2026-05-22,687.63,Approved
36539,2645,Restaurant,South,In-Store,Large,2025-12-30,1224.93,Approved
36540,1797,Fuel,South,Online,Small,2026-02-26,3773.97,Approved
36541,1981,Electronics,North,In-Store,Large,2025-11-02,8752.26,Approved
36542,1347,Grocery,South,In-Store,Small,2025-07-02,1489.74,Approved
36543,2504,Retail,West,Online,Small,2026-01-26,403.79,Approved
36544,1921,Grocery,North,In-Store,Medium,2025-09-17,3766.68,Approved
36545,2698,Restaurant,West,In-Store,Medium,2026-01-24,410.68,Approved
36546,2982,Grocery,East,In-Store,Large,2026-04-10,2533.83,Approved
36547,2610,Electronics,South,Online,Small,2026-01-19,2890.57,Approved
36548,2734,Restaurant,South,Online,Small,2025-09-18,2182.84,Approved
36549,2947,Retail,West,Online,Medium,2025-11-18,7063.94,Approved
36550,1920,Restaurant,South,In-Store,Large,2026-03-08,275.97,Approved
36551,1956,Retail,East,Online,Large,2025-08-14,1495.93,Declined
36552,1360,Grocery,South,In-Store,Small,2026-05-29,1021.17,Approved
36553,2310,Retail,West,In-Store,Large,2026-02-21,1164.94,Approved
36554,1181,Grocery,North,Online,Small,2025-11-16,1268.55,Approved
36555,2474,Grocery,South,In-Store,Small,2025-09-09,1537.38,Approved
36556,1096,Electronics,South,Online,Medium,2026-01-12,8086.91,Approved
36557,1562,Electronics,West,In-Store,Small,2025-09-15,3680.16,Declined
36558,1313,Travel,North,Online,Medium,2026-05-05,9576.91,Approved
36559,2569,Retail,West,In-Store,Small,2026-02-25,453.96,Approved
36560,1954,Restaurant,North,In-Store,Small,2026-06-06,2093.38,Approved
36561,1020,Travel,North,In-Store,Medium,2025-09-01,2981.34,Approved
36562,2719,Restaurant,South,Online,Small,2025-09-19,847.54,Approved
36563,1804,Fuel,West,Online,Large,2025-12-12,2750.26,Approved
36564,1575,Retail,North,Online,Medium,2025-08-03,3515.46,Approved
36565,2520,Electronics,South,Online,Medium,2025-12-07,3019.74,Approved
36566,1402,Grocery,South,In-Store,Medium,2026-01-06,273.1,Approved
36567,2147,Electronics,West,Online,Small,2026-05-24,11412.89,Approved
36568,1612,Electronics,North,In-Store,Large,2025-11-20,3287.71,Approved
36569,2142,Restaurant,East,Online,Small,2025-08-24,364.37,Approved
36570,2876,Grocery,West,Online,Small,2025-12-19,566.69,Approved
36571,2613,Restaurant,North,In-Store,Large,2026-02-23,891.7,Approved
36572,1969,Fuel,West,In-Store,Medium,2025-07-23,1036.58,Approved
36573,1692,Grocery,North,Online,Medium,2025-10-30,1182.66,Approved
36574,2734,Restaurant,North,Online,Small,2025-11-21,580.96,Approved
36575,2500,Fuel,South,Online,Medium,2025-07-21,3034.86,Approved
36576,1958,Retail,South,Online,Medium,2026-01-18,2019.08,Approved
36577,1871,Retail,South,Online,Medium,2026-04-29,2314.34,Approved
36578,2725,Grocery,North,In-Store,Small,2026-05-24,771.92,Approved
36579,1839,Fuel,South,In-Store,Medium,2026-01-06,509.69,Approved
36580,1102,Fuel,North,Online,Small,2026-03-01,1520.85,Approved
36581,1332,Travel,North,Online,Large,2026-06-26,33614.41,Approved
36582,2901,Retail,West,Online,Medium,2026-04-05,1929.57,Approved
36583,2810,Retail,East,Online,Medium,2026-02-03,509.29,Approved
36584,2482,Retail,South,Online,Medium,2025-09-07,1135.07,Approved
36585,2153,Restaurant,South,In-Store,Small,2026-02-09,1056.92,Approved
36586,1752,Grocery,South,In-Store,Small,2025-10-19,794.27,Approved
36587,1133,Travel,North,In-Store,Small,2025-11-01,11514.19,Approved
36588,2180,Grocery,East,In-Store,Large,2025-11-07,1043.34,Approved
36589,1424,Restaurant,South,In-Store,Medium,2026-01-15,545.49,Declined
36590,2458,Retail,East,In-Store,Small,2025-08-31,1499.92,Approved
36591,2412,Restaurant,North,In-Store,Medium,2025-09-22,530.46,Approved
36592,1936,Travel,North,In-Store,Medium,2025-08-29,4380.61,Approved
36593,2341,Retail,North,In-Store,Small,2026-05-04,2726.48,Approved
36594,2693,Retail,South,In-Store,Medium,2025-12-05,1333.57,Approved
36595,1504,Retail,North,In-Store,Small,2025-11-24,1287.83,Approved
36596,1870,Grocery,East,In-Store,Large,2025-12-07,427.7,Declined
36597,1189,Retail,North,Online,Small,2025-11-07,1623.23,Approved
36598,1611,Restaurant,West,In-Store,Small,2026-01-03,183.23,Approved
36599,2434,Travel,West,Online,Medium,2026-06-29,879.96,Declined
36600,2969,Travel,South,Online,Small,2025-11-25,4079.44,Declined
36601,1051,Restaurant,South,Online,Small,2025-08-02,698.96,Approved
36602,2584,Restaurant,East,Online,Large,2025-09-27,307.58,Approved
36603,2469,Retail,South,Online,Small,2025-07-22,2217.2,Approved
36604,1611,Retail,North,In-Store,Large,2026-03-31,1486.66,Approved
36605,2467,Restaurant,North,Online,Small,2025-08-18,684.51,Approved
36606,2405,Retail,South,In-Store,Small,2025-08-06,1377.45,Declined
36607,2786,Retail,West,In-Store,Large,2025-11-12,1708.82,Approved
36608,1373,Electronics,North,In-Store,Medium,2025-12-20,11694.92,Approved
36609,2999,Retail,North,In-Store,Small,2026-03-10,2696.35,Approved
36610,2589,Retail,West,In-Store,Large,2026-04-04,1456.62,Approved
36611,1374,Retail,South,Online,Medium,2025-10-30,4296.07,Approved
36612,1388,Fuel,South,In-Store,Large,2026-06-02,697.37,Approved
36613,2672,Travel,East,Online,Small,2025-11-03,11089.83,Approved
36614,1673,Grocery,South,In-Store,Small,2026-05-28,2545.13,Approved
36615,2889,GROCERY,North,In-Store,Small,2026-05-20,3143.11,Approved
36616,1803,Retail,West,Online,Large,2025-07-22,1230.23,Approved
36617,2502,Fuel,East,In-Store,Medium,2025-09-25,825.55,Approved
36618,1403,Restaurant,,Online,Medium,2025-10-16,294.14,Approved
36619,1592,Retail,West,Online,Medium,2026-04-22,2931.13,Approved
36620,2491,Restaurant,North,Online,Small,2026-04-05,539.49,Approved
36621,1731,Electronics,West,Online,Medium,2025-07-17,1569.47,Approved
36622,2620,Restaurant,West,In-Store,Small,2025-12-29,310.99,Approved
36623,1504,Travel,South,Online,Small,2026-06-03,4254.05,Declined
36624,1082,Restaurant,North,In-Store,Medium,2025-11-09,1044.91,Approved
36625,1318,Retail,West,In-Store,Large,2025-09-03,3937.01,Approved
36626,2090,Retail,West,In-Store,Small,2026-03-13,601.02,Approved
36627,1413,Fuel,North,Online,Small,2026-02-12,1318.07,Approved
36628,1452,Restaurant,West,In-Store,Small,2025-07-11,766.77,Approved
36629,1745,Grocery,South,In-Store,Small,2026-03-09,683.99,Approved
36630,1197,Grocery,West,In-Store,Small,2025-12-16,611.95,Approved
36631,1258,Electronics,South,In-Store,Large,2026-05-18,1947.73,Approved
36632,2712,Electronics,East,Online,Small,2026-06-19,16275.48,Approved
36633,1297,Fuel,East,In-Store,Large,2026-05-12,1357.27,Approved
36634,2303,Retail,West,In-Store,Large,2026-02-25,353.87,Approved
36635,1299,Retail,East,In-Store,Medium,2025-07-19,568.89,Approved
36636,1128,Retail,South,In-Store,Medium,2025-07-03,1952.17,Approved
36637,1497,Travel,East,Online,Small,2026-05-06,8657.44,Declined
36638,2906,Retail,North,In-Store,Small,2026-01-21,535.19,Approved
36639,1437,Grocery,South,Online,Medium,2025-09-02,767.34,Approved
36640,2715,Restaurant,North,Online,Small,2025-09-07,587.4,Approved
36641,2315,Restaurant,East,In-Store,Large,2025-07-01,2767.64,Approved
36642,1206,Grocery,East,In-Store,Small,2025-11-01,1784.77,Approved
36643,1293,Electronics,East,In-Store,Medium,2026-06-09,5779.88,Approved
36644,2963,Grocery,South,In-Store,Small,2025-07-13,2167.69,Approved
36645,2873,Restaurant,West,In-Store,Small,2026-04-18,413.52,Approved
36646,2710,Fuel,South,In-Store,Small,2026-04-14,826.87,Approved
36647,1028,Travel,North,Online,Small,2026-03-18,2708.61,Declined
36648,1178,Grocery,North,In-Store,Small,2026-05-06,1409.19,Approved
36649,1040,Restaurant,East,In-Store,Small,2026-01-12,2730.16,Declined
36650,2493,Travel,West,In-Store,Medium,2025-07-20,11277.94,Approved
36651,2215,RETAIL,North,In-Store,Small,2025-10-07,1951.28,Approved
36652,1343,Fuel,West,In-Store,Medium,2026-02-25,1858.86,Approved
36653,2772,Retail,South,Online,Small,2026-05-30,681.34,Approved
36654,1815,Grocery,North,Online,Small,2025-07-11,1623.92,Approved
36655,2996,Grocery,North,In-Store,Large,2025-10-04,1993.57,Declined
36656,1736,Restaurant,West,In-Store,Small,2025-08-04,320.44,Approved
36657,1625,Travel,North,Online,Medium,2026-03-27,3398.74,Declined
36658,1277,Travel,North,Online,Medium,2026-04-21,10062.61,Approved
36659,2378,Grocery,West,Online,Small,2026-04-13,2508.31,Approved
36660,1528,Retail,South,In-Store,Medium,2025-10-26,354.4,Approved
36661,1085,Electronics,West,Online,Small,2026-06-21,4667.39,Approved
36662,2924,Grocery,North,Online,Large,2025-10-25,1050.24,Approved
36663,1316,Restaurant,East,In-Store,Small,2025-07-13,283.46,Approved
36664,2880,Grocery,North,In-Store,Medium,2025-09-21,460.55,Approved
36665,2925,Fuel,North,Online,Small,2025-08-29,207.18,Approved
36666,1692,Grocery,West,Online,Small,2025-08-02,1157.34,Approved
36667,2360,Retail,West,In-Store,Small,2026-05-22,861.55,Declined
36668,1862,Travel,West,In-Store,Medium,2025-08-30,1152.06,Approved
36669,2168,Restaurant,West,In-Store,Medium,2026-01-26,505.01,Declined
36670,1314,Grocery,East,In-Store,Small,2025-09-16,936.25,Approved
36671,1224,Travel,North,Online,Large,2025-10-03,3391.01,Approved
36672,2446,Restaurant,South,In-Store,Medium,2025-10-09,406.59,Approved
36673,2077,Retail,South,Online,Small,2026-03-10,812.63,Approved
36674,2917,Restaurant,North,Online,Small,2025-07-22,981.62,Approved
36675,2967,Retail,West,Online,Medium,2025-07-31,796.04,Approved
36676,2956,Retail,North,Online,Small,2025-08-24,520.93,Approved
36677,2839,Electronics,South,Online,Medium,2026-01-31,9727.68,Approved
36678,1067,Grocery,West,Online,Medium,2026-02-04,561.18,Approved
36679,2642,Grocery,North,In-Store,Medium,2026-02-09,871.77,Approved
36680,2357,Retail,West,In-Store,Medium,2025-10-11,982.73,Declined
36681,2020,Restaurant,East,Online,Small,2025-09-16,487.58,Approved
36682,2100,Restaurant,South,Online,Small,2026-05-23,563.81,Approved
36683,2562,Grocery,West,Online,Small,2026-03-01,373.65,Approved
36684,1855,Grocery,South,In-Store,Small,2025-09-05,938.61,Approved
36685,2178,Travel,North,Online,Small,2025-08-10,4973.42,Approved
36686,2095,Retail,East,Online,Large,2025-12-08,2126.69,Approved
36687,2524,Restaurant,South,In-Store,Large,2026-03-18,1771.11,Approved
36688,2470,Electronics,South,Online,Small,2026-05-06,3832.54,Approved
36689,2715,Restaurant,West,In-Store,Small,2025-11-05,988.2,Approved
36690,2582,Restaurant,South,Online,Small,2025-11-25,1709.42,Approved
36691,2777,Retail,East,In-Store,Medium,2025-07-10,2443.92,Approved
36692,2382,Travel,East,Online,Small,2026-06-30,19190.66,Declined
36693,2300,Fuel,South,In-Store,Small,2026-06-12,2167.32,Approved
36694,1882,Restaurant,South,In-Store,Small,2025-10-10,431.39,Approved
36695,2336,Retail,East,Online,Small,2025-07-10,1881.8,Approved
36696,2128,Grocery,South,In-Store,Large,2026-01-09,1180.06,Approved
36697,1970,Electronics,North,In-Store,Medium,2026-01-06,9428.19,Approved
36698,2118,Grocery,South,Online,Small,2025-11-19,1364.4,Approved
36699,2242,Electronics,East,In-Store,Small,2025-07-24,1625.3,Approved
36700,2705,Travel,North,In-Store,Small,2025-10-23,17841.68,Approved
36701,2901,Retail,East,In-Store,Medium,2026-03-28,5923.64,Approved
36702,2967,Grocery,North,Online,Medium,2025-09-06,2074.57,Approved
36703,2818,Fuel,East,In-Store,Medium,2025-11-28,3209.74,Approved
36704,2151,Travel,North,In-Store,Large,2025-09-30,14990.84,Approved
36705,1199,Grocery,West,Online,Large,2025-07-12,2105.86,Approved
36706,2952,Retail,West,Online,Small,2026-05-20,356.43,Declined
36707,1331,TRAVEL,East,Online,Small,2025-08-20,15446.2,Declined
36708,1546,Grocery,North,In-Store,Small,2026-02-28,1241.36,Approved
36709,2889,Grocery,West,Online,Small,2025-09-02,309.86,Approved
36710,2679,Travel,East,In-Store,Medium,2025-07-23,13786.6,Approved
36711,2315,Restaurant,West,Online,Medium,2026-04-02,991.14,Approved
36712,1065,Travel,South,In-Store,Small,2026-03-07,6520.06,Approved
36713,2995,Retail,South,In-Store,Small,2025-11-21,649.03,Approved
36714,1730,Restaurant,East,Online,Medium,2026-02-07,832.84,Declined
36715,1567,Electronics,South,Online,Small,2026-06-19,8650.29,Approved
36716,1656,Restaurant,North,Online,Small,2026-04-09,468.34,Approved
36717,1403,Grocery,West,In-Store,Small,2025-11-26,1867.85,Approved
36718,2748,Fuel,,In-Store,Medium,2026-05-24,2185.12,Declined
36719,2629,Restaurant,West,In-Store,Large,2025-09-18,476.19,Approved
36720,1617,Restaurant,West,Online,Medium,2025-07-13,998.97,Approved
36721,1595,Grocery,East,Online,Small,2025-11-25,924.42,Approved
36722,1647,Restaurant,North,In-Store,Medium,2026-06-22,1368.22,Approved
36723,1145,Electronics,North,Online,Large,2025-07-07,3334.52,Approved
36724,1760,Restaurant,East,In-Store,Small,2025-10-16,805.25,Approved
36725,2553,Electronics,East,Online,Medium,2026-04-18,4383.86,Approved
36726,2425,Restaurant,East,In-Store,Medium,2025-12-20,420.67,Approved
36727,1124,Fuel,West,Online,Small,2025-07-05,1925.52,Approved
36728,2537,Electronics,South,In-Store,Small,2025-08-02,9177.4,Approved
36729,2355,Travel,East,In-Store,Small,2025-08-20,6696.24,Approved
36730,1479,Grocery,North,Online,Medium,2025-11-01,2046.76,Approved
36731,2001,Restaurant,North,Online,Medium,2025-11-02,322.08,Approved
36732,1711,Restaurant,South,In-Store,Small,2025-12-18,270.96,Approved
36733,2970,Retail,East,In-Store,Large,2026-03-26,3230.36,Approved
36734,2673,Travel,West,Online,Small,2026-05-19,7141.61,Approved
36735,1714,Electronics,East,In-Store,Small,2025-12-13,6408.85,Approved
36736,2421,Travel,West,In-Store,Small,2025-08-16,6546.99,Approved
36737,2817,Grocery,West,Online,Small,2025-12-09,4612.43,Approved
36738,1814,Grocery,West,In-Store,Medium,2026-05-13,498.33,Approved
36739,2053,Electronics,West,Online,Medium,2026-01-15,9886.28,Approved
36740,1055,Grocery,East,Online,Small,2025-08-09,769.24,Approved
36741,2654,Fuel,North,Online,Large,2026-01-14,2405.91,Approved
36742,2961,Restaurant,South,Online,Medium,2026-03-08,313.41,Approved
36743,1131,Restaurant,North,Online,Medium,2026-05-09,525.1,Approved
36744,1230,Fuel,East,Online,Small,2026-02-18,1332.9,Approved
36745,1394,Electronics,North,Online,Small,2026-05-01,6267.81,Approved
36746,2175,Retail,South,In-Store,Medium,2026-04-16,2644.38,Approved
36747,2525,Fuel,North,Online,Medium,2025-08-14,2814.82,Approved
36748,1981,Electronics,North,In-Store,Medium,2026-05-22,7274.79,Approved
36749,1962,Restaurant,South,In-Store,Medium,2026-04-09,813.64,Approved
36750,1932,Electronics,East,In-Store,Small,2025-08-03,11596.17,Approved
36751,2529,Electronics,East,In-Store,Small,2025-11-24,4538.8,Approved
36752,2409,Restaurant,South,In-Store,Small,2025-08-02,1385.0,Approved
36753,1907,Grocery,North,In-Store,Small,2025-11-07,1686.29,Approved
36754,1532,Fuel,South,Online,Small,2026-06-17,1317.55,Approved
36755,1964,Grocery,South,Online,Medium,2025-10-24,1748.04,Approved
36756,2990,Electronics,West,Online,Medium,2025-07-25,7240.76,Approved
36757,1447,Restaurant,East,Online,Medium,2026-06-08,829.27,Declined
36758,2603,Grocery,North,In-Store,Medium,2026-06-20,535.89,Approved
36759,1125,Restaurant,West,In-Store,Medium,2025-10-27,445.03,Approved
36760,1554,Restaurant,East,In-Store,Large,2026-02-19,511.91,Approved
36761,1693,Travel,West,In-Store,Small,2025-12-29,7054.53,Approved
36762,1488,Grocery,East,Online,Large,2026-05-31,1932.34,Approved
36763,1611,Travel,South,Online,Small,2026-03-30,7180.83,Declined
36764,1890,Fuel,West,In-Store,Large,2025-11-13,990.5,Approved
36765,1445,Grocery,East,In-Store,Medium,2025-09-04,2138.07,Approved
36766,2493,Restaurant,East,Online,Small,2026-02-27,1420.91,Approved
36767,2372,Fuel,South,In-Store,Small,2026-05-19,551.51,Approved
36768,1507,Restaurant,West,In-Store,Medium,2026-04-20,1034.24,Approved
36769,1456,Grocery,East,Online,Small,2025-12-26,538.1,Approved
36770,1985,Restaurant,West,Online,Medium,2025-07-31,703.05,Approved
36771,2931,Fuel,South,Online,Medium,2025-10-13,1483.6,Approved
36772,2775,Retail,West,In-Store,Small,2025-09-18,2400.31,Approved
36773,1384,Retail,,Online,Medium,2026-03-05,569.67,Approved
36774,1711,Retail,South,In-Store,Small,2025-09-12,1339.26,Approved
36775,1928,Restaurant,West,Online,Small,2026-05-23,775.9,Approved
36776,2471,Retail,East,Online,Small,2026-04-22,5404.16,Approved
36777,2651,Restaurant,South,In-Store,Small,2025-12-28,278.42,Approved
36778,2138,Electronics,North,Online,Small,2025-07-26,5871.06,Approved
36779,1451,Fuel,North,In-Store,Small,2026-05-10,1686.72,Approved
36780,1653,ELECTRONICS,North,In-Store,Small,2026-02-14,6734.69,Declined
36781,2142,Retail,West,In-Store,Medium,2026-03-03,422.78,Approved
36782,2116,Restaurant,South,In-Store,Small,2025-07-02,1653.98,Approved
36783,2933,Restaurant,East,In-Store,Medium,2026-06-06,638.63,Approved
36784,1520,Retail,West,Online,Large,2026-02-22,4898.83,Approved
36785,2608,Grocery,East,Online,Medium,2026-06-19,2421.49,Approved
36786,1537,Electronics,West,In-Store,Large,2026-05-13,15568.95,Approved
36787,2456,Travel,East,In-Store,Large,2026-05-08,24487.0,Approved
36788,2774,Fuel,North,In-Store,Small,2026-04-21,776.57,Approved
36789,2897,Retail,South,In-Store,Large,2026-02-18,1979.37,Approved
